ListingKey,ListingNumber,ListingCreationDate,ListingCreationTime,AMPM,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
B1673544129118564E85533,575300,4/4/12,9:07:42,AM,Past Due (91-120 days),,0.25451,0.2293,0.2193,0.2141,0.065,0.1491,4,C,2,1,MS,Medical Technician,Employed,20,TRUE,FALSE,,4/4/12 9:07,740,759,3/13/99 0:00,12,10,44,5,243,0,2,0,0,0,0,0,381,0.72,82,29,0.93,3,0.55,"$25,000-49,999",TRUE,3272.5,9819364841116556972B531,1,6,6,0,0,4000,3565.11,11,94,,23,63223,9500,4/6/12 0:00,Q2 2012,614F3526539236569DE2E81,267.43,5081.17,1939.12,3142.05,-137.03,0,0,0,0,1,0,0,0,94
6F3F3559622171567941D97,650109,10/5/12,12:18:55,PM,Past Due (61-90 days),,0.14494,0.1223,0.1123,0.1091,0.0249,0.0842,6,A,8,7,IL,Administrative Assistant,Employed,23,TRUE,FALSE,,10/5/12 12:18,760,779,2/1/93 0:00,4,4,14,2,219,0,1,0,0,0,0,0,8139,0.54,6690,14,1,0,0.25,"$25,000-49,999",TRUE,3500,667E3664768186744F8A651,1,11,11,0,0,13000,9589.7,-23,88,,17,75861,9000,10/12/12 0:00,Q4 2012,68E73528108267685C24023,201.25,2556.25,1398.81,1157.44,-90.97,-84.53,0,0,0,1,0,0,0,45
6F943525311425409A67146,527815,9/16/11,6:05:10,PM,FinalPaymentInProgress,,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3,D,5,3,PA,Truck Driver,Full-time,114,FALSE,FALSE,,9/16/11 18:05,680,699,11/8/02 0:00,10,10,13,7,136,3,7,0,0,0,0,0,1041,0.06,3990,13,0.92,0,0.34,"$50,000-74,999",TRUE,4166.666667,817A36310549927454F12DB,1,11,11,0,0,7500,5819.46,18,0,,30,53695,10000,9/27/11 0:00,Q3 2011,CD4634094373243525762F3,392.28,11376.12,7454.04,3922.08,-163.47,0,0,0,0,1,0,0,0,37
2F563545771618069C03637,586592,5/6/12,10:08:19,PM,Past Due (1-15 days),,0.28704,0.261,0.251,0.2448,0.099,0.1458,3,D,2,1,SC,Police Officer/Correction Officer,Employed,110,TRUE,FALSE,,5/6/12 22:08,660,679,3/29/05 0:00,8,8,14,4,269,1,8,0,0,0,0,0,11171,1,19,12,1,1,0.27,"$50,000-74,999",TRUE,5000,E6573651234558838F74FE2,1,13,13,0,0,7500,5432.13,-11,1,,22,65454,6000,5/9/12 0:00,Q2 2012,F70A35112799252908D5181,180,3780,1240.01,2539.99,-97.16,0,0,0,0,1,0,0,0,42
B6FF3530943445888DCF8BE,539085,11/15/11,10:52:15,AM,Past Due (91-120 days),,0.35244,0.316,0.306,0.292,0.149,0.143,2,E,1,6,UT,Professional,Employed,88,TRUE,FALSE,,11/15/11 10:52,600,619,5/22/95 0:00,10,6,34,2,30,2,12,3,2970,1,0,0,814,1.01,19,31,0.84,1,0.11,"$50,000-74,999",TRUE,5833.333333,32FF36356317300334217DA,2,48,48,0,0,3500,1082.58,-45,113,,28,56287,3000,11/17/11 0:00,Q4 2011,3A8A339940293870657E0FB,130,3010,1212.79,1797.21,-51.66,-180.2,0,0,0,1,0,0,0,22
7DA035632937107967B38D1,674633,11/21/12,10:16:32,PM,Past Due (31-60 days),,0.34045,0.3006,0.2906,0.2643,0.1475,0.1168,2,E,1,18,WI,Executive,Employed,27,TRUE,FALSE,,11/21/12 20:08,680,699,1/1/91 0:00,17,15,41,11,1142,9,11,0,0,1,0,0,32871,0.99,277,40,0.92,6,0.2,"$100,000+",TRUE,18750,9CC23667014818709739123,1,5,4,1,0,5500,0.01,12,39,,16,78830,4000,11/30/12 0:00,Q4 2012,C239354876266732769DBF8,169.94,2179.22,918.25,1260.97,-40.96,-57.78,0,0,0,1,0,0,0,77
92E13592692992953034EDD,956879,10/16/13,4:58:53,PM,Past Due (1-15 days),,0.16713,0.144,0.134,0.12744,0.0474,0.08004,5,B,9,1,MN,Skilled Labor,Employed,241,FALSE,FALSE,,10/16/13 16:58,760,779,10/13/98 0:00,18,18,24,13,262,0,2,0,0,0,0,0,4250,0.3,8254,23,1,4,0.5,"$50,000-74,999",TRUE,4583.333333,7A063696523646082617C56,1,1,1,0,0,4000,0,,10,,5,108056,15000,10/29/13 0:00,Q4 2013,E9523580485969427F86C26,352.14,1056.42,435.89,620.53,-43.1,0,0,0,0,1,0,0,0,185
894C354055151096561B0D5,559661,2/16/12,11:36:18,PM,Past Due (1-15 days),,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6,A,9,1,VA,Executive,Employed,47,FALSE,FALSE,,2/16/12 23:36,720,739,7/7/94 0:00,12,12,25,10,467,0,3,0,0,0,0,0,19007,0.32,39943,24,1,0,0.2,"$100,000+",TRUE,9633.333333,0A00364397510753160E2B7,2,21,21,0,0,25000,7667.07,-20,11,,25,61098,13000,2/27/12 0:00,Q1 2012,794E34788963320707097F3,413.34,9491.82,7877.76,1614.06,-179.55,0,0,0,0,1,0,0,0,154
6BA53569695019009927999,709332,2/5/13,10:25:09,AM,Past Due (61-90 days),,0.18136,0.1579,0.1479,0.1404,0.0499,0.0905,5,B,6,7,CT,Tradesman - Electrician,Employed,292,FALSE,FALSE,,1/30/13 9:53,700,719,10/9/98 0:00,3,3,20,1,3,2,4,2,0,4,1,0,3,0,497,15,0.93,1,0.04,"$100,000+",TRUE,9666.666667,3D863674321770911F831AD,1,6,6,0,0,6000,5194.57,-17,89,,13,84849,7500,2/11/13 0:00,Q1 2013,EE153550561106664398673,181.55,1588.95,607.52,981.43,-46.73,-93.01,0,0,0,1,0,0,0,124
540A3537524496006B7CAA7,554365,1/25/12,8:59:16,PM,Past Due (1-15 days),,0.2399,0.2024,0.1924,0.1879,0.085,0.1029,4,C,4,1,NY,Other,Not employed,2,FALSE,FALSE,,1/23/12 11:15,660,679,11/8/07 0:00,4,4,5,3,23,1,2,0,0,0,0,0,888,0.52,812,4,1,1,,Not employed,FALSE,0,F68D36419422894876E048A,1,6,6,0,0,3000,2556.12,-66,3,,25,60158,4000,2/7/12 0:00,Q1 2012,E2FA352081461566792643A,149.14,3550.22,2395.01,1155.21,-35.74,0,0,0,0,1,0,0,0,71
67A13514049118230CF4F54,503855,4/25/11,9:47:07,AM,Past Due (1-15 days),,0.25424,0.2199,0.2099,0.2048,0.098,0.1068,3,D,7,6,NY,Professional,Full-time,42,FALSE,FALSE,,4/25/11 9:46,620,639,5/9/99 0:00,7,7,10,4,110,1,21,0,0,0,0,0,1674,0.6,1079,10,1,0,0.08,"$100,000+",TRUE,11666.66667,1CB63618552836121CFCCAF,2,36,34,2,0,4500,2453.06,21,10,,35,48935,5000,4/29/11 0:00,Q2 2011,D91B33707487841874DF5A6,190.93,6401.62,4234.47,2167.15,-87.58,-257.76,0,0,0,1,1,0,0,31
3A583530270303921069FF3,535108,10/24/11,10:10:15,AM,Past Due (61-90 days),,0.1322,0.111,0.101,0.1007,0.02,0.0807,6,A,8,3,ID,Professional,Employed,161,TRUE,FALSE,,10/24/11 10:10,800,819,5/1/91 0:00,5,5,19,3,1315,0,6,0,0,0,0,0,320,0.01,16880,17,1,0,0.34,"$50,000-74,999",TRUE,5000,94543633179516401BA8E3D,1,8,8,0,0,15000,12378.25,-13,72,,29,55134,12500,10/28/11 0:00,Q4 2011,0ECE3460236526151FCDB06,409.83,10245.75,8226.39,2019.36,-181.9,0,0,0,0,1,0,0,0,70
26F13539665395212E1AE16,561679,2/22/12,12:43:44,PM,Past Due (1-15 days),,0.20358,0.1845,0.1745,0.1715,0.042,0.1295,5,B,6,1,KY,Executive,Full-time,370,TRUE,FALSE,,2/22/12 12:43,660,679,3/12/95 0:00,26,21,67,16,657,0,4,0,0,0,0,0,16429,0.86,1666,57,0.91,1,0.42,"$75,000-99,999",TRUE,6500,B543364377885227237AED9,1,23,23,0,0,4500,2032.59,22,10,,25,61267,15000,2/28/12 0:00,Q1 2012,80493475430589502D5B480,384.58,8845.34,4135.57,4709.77,-255.29,0,0,0,0,1,0,0,0,125
40183558316657987898A80,646362,9/27/12,1:46:37,PM,Past Due (1-15 days),,0.15936,0.1364,0.1264,0.1259,0.0249,0.101,6,A,8,19,CO,Retail Management,Employed,244,TRUE,FALSE,,9/18/12 14:36,700,719,5/25/95 0:00,2,3,22,1,62,0,1,9,5600,11,1,0,3092,0.13,20408,12,0.58,0,0.05,"$50,000-74,999",TRUE,4666.666667,51673662023304017A07FE8,1,10,10,0,0,3000,2321.72,-9,7,,17,75674,2000,10/3/12 0:00,Q4 2012,345935288786930042A54A3,46.16,738.56,382.35,356.21,-22.47,0,0,0,0,1,0,0,0,6
641335663853948558B9E9B,691382,12/31/12,6:17:26,AM,Past Due (1-15 days),,0.13697,0.1089,0.0989,0.0956,0.0299,0.0657,6,A,8,1,VA,Civil Service,Employed,115,FALSE,FALSE,,12/31/12 6:17,740,759,11/12/91 0:00,9,9,22,4,114,1,2,0,0,0,0,0,40356,0.54,33414,19,1,1,0.3,"$100,000+",TRUE,11833.33333,BDAF3671787329266D306D5,1,6,5,1,0,12000,10326.24,-27,2,,14,81238,14673,1/8/13 0:00,Q1 2013,A87D3547281751082DDB741,479.61,6234.93,4738.68,1496.25,-137.39,0,0,0,0,1,0,0,0,180
D10B35277971916234210AD,529811,9/27/11,8:24:31,PM,Past Due (1-15 days),,0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4,C,6,1,NM,Professional,Employed,111,FALSE,FALSE,,9/27/11 20:24,660,679,12/1/83 0:00,10,10,35,9,214,1,5,2,2043,0,1,0,9587,0.44,11962,33,0.94,0,0.22,"$50,000-74,999",TRUE,4324.666667,0E9D3630639029640CD2667,3,82,80,2,0,7601,1819.22,-4,10,,30,54058,6500,9/30/11 0:00,Q3 2011,5FEF3391220393357B995C0,238.23,6670.44,4720.01,1950.43,-102.72,0,0,0,0,1,0,0,0,46
26AE3536953528855D92967,549536,1/6/12,10:52:54,AM,Past Due (91-120 days),,0.28489,0.2589,0.2489,0.243,0.085,0.158,4,C,5,1,CA,Other,Self-employed,67,FALSE,FALSE,,1/6/12 10:52,680,699,12/21/87 0:00,9,8,16,6,290,0,5,0,0,0,1,0,9706,0.89,596,16,1,0,,"$25,000-49,999",FALSE,3500,2E2D3640237071857F63E74,2,45,45,0,0,14000,5931.36,-29,120,,26,58712,7000,1/10/12 0:00,Q1 2012,E6503412723920881C8A468,209.13,4391.73,1522,2869.73,-110.84,0,0,0,0,1,0,0,0,99
53A1351945678116611A219,514604,7/2/11,8:42:00,PM,Past Due (16-30 days),,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3,D,5,1,VA,Professional,Full-time,130,TRUE,FALSE,,7/2/11 20:41,680,699,8/16/97 0:00,9,8,24,6,272,1,1,1,269,23,1,0,7860,0.79,1182,20,0.85,0,0.31,"$25,000-49,999",TRUE,3250,952F36242037794782E710D,1,36,36,0,0,2000,0,61,23,,32,51256,5000,7/15/11 0:00,Q3 2011,2B863377532673183D6D3D2,196.14,5839.2,3451.15,2388.05,-81.48,-533.45,0,0,0,1,0,0,0,76
C4753569921993388027788,706131,1/28/13,7:50:04,PM,Past Due (1-15 days),,0.20053,0.1639,0.1539,0.1452,0.0574,0.0878,5,B,3,1,NJ,Computer Programmer,Self-employed,11,FALSE,FALSE,,1/28/13 19:50,720,739,5/9/96 0:00,5,4,14,4,214,3,4,2,931,11,2,0,4269,0.14,25131,11,0.83,1,,"$25,000-49,999",FALSE,2916.666667,864436729029035874C7B40,1,6,6,0,0,13000,11367.06,-43,5,,13,84666,10000,2/5/13 0:00,Q1 2013,29A53551332063871E43C34,353.5,4212,2754.79,1457.21,-87.83,-28.28,0,0,0,1,0,0,0,178
6.18E+22,665905,11/5/12,9:37:55,PM,Past Due (1-15 days),,0.35797,0.3177,0.3077,0.2799,0.1625,0.1174,1,HR,2,1,IL,Other,Employed,60,FALSE,FALSE,,10/29/12 20:35,620,639,11/8/96 0:00,7,5,25,2,50,1,5,0,0,0,1,0,1582,0.99,8,19,0.94,3,0.34,"$25,000-49,999",TRUE,2833.333333,409A3666267645796DB0F96,1,36,18,15,3,4300,0,55,1,,16,77753,4000,11/9/12 0:00,Q4 2012,79A733964589906393E73AF,173.71,2641.94,1122.39,1519.55,-45.47,-126.92,0,0,0,1,0,0,0,58
CB1A358623186929600CF6B,859975,8/4/13,7:18:40,AM,Past Due (61-90 days),,0.25371,0.2159,0.2059,0.1903,0.0899,0.1004,4,C,2,1,FL,Professional,Employed,132,TRUE,FALSE,,8/4/13 7:18,680,699,6/8/00 0:00,17,15,40,12,1421,5,9,0,0,0,0,0,216776,0.96,3247,36,1,1,0.29,"$100,000+",TRUE,14166.66667,FF9636905022752286449A4,1,10,10,0,0,4000,3234.56,13,87,,7,98370,15000,8/13/13 0:00,Q3 2013,E97635573611825102CD0AB,569.68,1709.04,909.05,799.99,-37.06,0,0,0,0,1,0,0,0,68
F75A3585007601246005658,854798,7/29/13,3:33:32,PM,Past Due (31-60 days),,0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2,E,2,1,WI,Truck Driver,Employed,95,FALSE,FALSE,,7/29/13 15:33,600,619,12/1/88 0:00,11,4,47,2,44,2,5,0,0,9,1,0,131,0,0,45,0.88,2,0.15,"$50,000-74,999",TRUE,4750,BC0536898109941042B6C80,1,3,0,3,0,3784.95,0,-118,37,,7,97526,4000,8/1/13 0:00,Q3 2013,FEFB35640400760658B40BE,168.32,811.6,192.2,619.4,-19.6,-83.29,0,0,0,1,0,0,0,8
F0CB359096972466553962F,919444,9/22/13,8:47:12,AM,Past Due (31-60 days),,0.22242,0.198,0.188,0.17416,0.0849,0.08926,4,C,6,7,KS,Other,Employed,182,FALSE,FALSE,,9/22/13 8:47,700,719,9/1/88 0:00,9,8,16,7,274,0,3,0,0,0,0,0,4620,1.01,66,15,1,0,0.32,"$25,000-49,999",TRUE,3358.333333,5056369319183351279ECAB,1,9,9,0,0,4000,3195.53,,44,,6,102495,10000,9/25/13 0:00,Q3 2013,68BE35626591954981DB550,263.83,791.49,302.78,488.71,-24.69,0,0,0,0,1,0,0,0,70
651135457030296256E703B,585790,5/4/12,6:16:54,AM,Past Due (31-60 days),,0.24702,0.222,0.212,0.207,0.065,0.142,4,C,5,1,TX,Other,Full-time,66,FALSE,FALSE,,5/4/12 6:16,660,679,3/27/99 0:00,10,10,32,8,517,0,2,0,0,0,0,0,17875,0.78,4412,16,1,0,0.49,"$25,000-49,999",TRUE,3166.666667,271D36501575498976602D4,1,17,8,9,0,3500,2153.46,-63,53,,22,65534,13500,5/16/12 0:00,Q2 2012,1FDF3481605673483EAF789,374.39,7139.02,2440.28,4698.74,-205.75,-309.55,0,0,0,1,0,0,0,186
7EC53558207425195E1EBC3,642121,9/18/12,2:31:26,PM,Past Due (1-15 days),,0.27725,0.2389,0.2289,0.2233,0.1075,0.1158,3,D,3,19,NH,Computer Programmer,Employed,69,TRUE,FALSE,,9/18/12 14:31,640,659,8/20/01 0:00,22,18,35,10,544,3,12,0,0,0,1,0,13451,0.78,3398,31,0.96,1,0.2,"$100,000+",TRUE,9000,F34C3661986193392CEA0ED,1,26,26,0,0,9000,0.01,-46,14,,18,74643,8000,9/24/12 0:00,Q3 2012,68A134265990655465E2A3C,313.4,5045.74,2738.31,2307.43,-93.3,-209.98,0,0,0,1,0,0,0,11
7E7035784958818128CC2DB,766538,5/3/13,7:39:06,PM,Past Due (61-90 days),,0.3179,0.2786,0.2686,0.2447,0.1325,0.1122,2,E,3,7,WA,Retail Management,Employed,92,TRUE,FALSE,,5/3/13 19:39,620,639,4/20/04 0:00,10,11,20,6,580,0,2,1,8037,2,0,0,23645,0.95,998,20,0.95,0,0.3,"$75,000-99,999",TRUE,7083.333333,F546368225188746285092B,1,1,1,0,0,5000,0,-62,61,,10,89971,4000,5/8/13 0:00,Q2 2013,2EC335327384188274B0678,165.15,1156.05,539.01,617.04,-22.14,0,0,0,0,1,0,0,0,30
C8D33535000490541C19C98,544565,12/14/11,1:41:02,PM,Past Due (61-90 days),,0.18478,0.1559,0.1459,0.1434,0.052,0.0914,5,B,6,1,CA,Other,Employed,86,FALSE,FALSE,,12/1/11 2:15,640,659,3/1/95 0:00,2,2,4,1,107,0,4,0,0,4,0,0,2546,0.72,954,4,0.75,0,0.14,"$25,000-49,999",TRUE,2666.666667,25FA3638676873146458C49,2,50,50,0,0,7000,2341.18,-77,84,,27,57579,2500,12/16/11 0:00,Q4 2011,C9C834015283732461A63E3,87.39,2009.97,1429.93,580.04,-36.25,-14.86,0,0,0,1,0,0,0,27
D9DD3537711628458C2B590,553422,1/22/12,5:28:18,PM,Past Due (1-15 days),,0.20358,0.1845,0.1745,0.1715,0.052,0.1195,5,B,7,1,MD,Engineer - Mechanical,Employed,205,TRUE,FALSE,,1/22/12 17:28,700,719,2/21/95 0:00,19,15,53,13,1613,0,1,0,0,0,0,0,157892,0.85,24433,52,1,1,0.34,"$100,000+",TRUE,9416.666667,E08936411637199795DF0B8,1,9,8,1,0,14238.56,13223.37,-56,11,,26,59607,11500,1/27/12 0:00,Q1 2012,ABBC35112303138951524D1,294.85,7016.4,3133.34,3883.06,-196.75,-66.19,0,0,0,1,0,0,0,23
91A3358197687469938415D,824803,6/30/13,1:39:41,PM,Past Due (1-15 days),,0.20053,0.1639,0.1539,0.1452,0.0574,0.0878,5,B,6,1,FL,Nurse (RN),Employed,7,TRUE,FALSE,,6/30/13 13:39,680,699,8/1/95 0:00,12,11,44,10,398,0,3,0,0,0,0,0,15383,0.94,917,43,0.97,0,0.46,"$50,000-74,999",TRUE,5000,48E0368726349869733212C,1,11,11,0,0,3000,279.24,4,5,,8,95071,10000,7/5/13 0:00,Q3 2013,96ED3552633117507D59F06,353.5,2474.5,1416.58,1057.92,-61.31,-180.3,0,0,0,1,0,0,0,140
0CCB3553710236607D79B01,613577,7/18/12,8:24:21,AM,Past Due (31-60 days),,0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,E,2,1,FL,Other,Full-time,65,FALSE,FALSE,,7/17/12 8:38,620,639,10/12/00 0:00,17,16,30,3,122,2,12,0,0,0,1,0,3708,0.94,160,26,1,1,0.36,"$25,000-49,999",TRUE,2560,3CD03657384806887AD00D0,1,35,35,0,0,5000,0,6,46,,20,70958,2000,7/23/12 0:00,Q3 2012,92493418187436641BBED77,84.89,1443.13,726.23,716.9,-23.91,0,0,0,0,1,0,0,0,12
0CFF3585824480579EF8C78,866005,8/9/13,6:18:46,PM,Past Due (16-30 days),,0.25718,0.2319,0.2219,0.2051,0.0899,0.1152,4,C,3,1,NY,Analyst,Self-employed,30,FALSE,FALSE,,8/9/13 18:18,700,719,3/16/91 0:00,14,12,47,13,849,3,9,0,0,9,1,0,958,0.04,18167,46,0.8,6,,"$100,000+",FALSE,9166.666667,FFC33689514186054AE6F42,1,5,5,0,0,4000,0,-34,24,,7,99145,10000,8/14/13 0:00,Q3 2013,758F356420382981780CB04,283,1408.6466,460.49,948.1566,-41.16,0,0,0,0,1,0,0,0,1
FA433595415904577B12938,1016680,11/29/13,8:26:58,AM,Past Due (1-15 days),,0.34588,0.3059,0.2959,0.26913,0.1625,0.10663,1,HR,2,1,MO,Other,Employed,124,FALSE,FALSE,,1/1/14 15:43,660,679,5/1/96 0:00,8,7,26,5,98,1,8,3,192,13,1,0,1391,0.37,2369,21,0.62,3,0.51,"$25,000-49,999",TRUE,2166.666667,D2F137028191602162DE424,1,19,19,0,0,7000,3768.82,,4,,2,124317,4000,1/6/14 0:00,Q1 2014,7BD6354652110144685E39F,171.1,167.7477,67.18,100.5677,-3.4,0,0,0,0,1,0,0,0,1
E7BD356467841406584E7DB,679658,11/30/12,10:45:49,AM,Past Due (1-15 days),,0.23656,0.2118,0.2018,0.1895,0.0649,0.1246,4,C,4,1,CA,Other,Self-employed,247,FALSE,FALSE,,11/30/12 10:45,660,679,2/15/02 0:00,4,4,18,3,170,0,1,3,0,18,0,0,6107,0.97,138,15,0.73,0,,"$25,000-49,999",FALSE,3500,50433668022945389C7E28D,1,36,29,7,0,4500,0,62,5,,15,78947,5000,12/5/12 0:00,Q4 2012,3FF63387644348078D16A87,135.77,2010.78,767.57,1243.21,-43.17,-90.96,0,0,0,1,0,0,0,88
AF393589927434393F85FBC,941940,9/30/13,11:09:36,AM,Past Due (61-90 days),,0.18965,0.166,0.156,0.14661,0.0624,0.08421,4,C,11,2,CO,Other,Employed,113,TRUE,FALSE,,9/30/13 11:09,680,699,2/21/90 0:00,10,9,27,5,318,1,1,1,9185,20,0,0,12211,0.45,14889,27,0.88,0,0.09,"$100,000+",TRUE,31250,A81C36936682793914DC3A8,1,15,15,0,0,15000,9695.16,,66,,5,103752,15000,10/3/13 0:00,Q4 2013,05D23548913891646AA949E,369.57,882.3181,325.16,557.1581,-24.94,-25.5,0,0,0,1,0,0,0,1
0F0D3558999088560E152BE,646101,9/27/12,2:03:53,AM,Past Due (61-90 days),,0.33051,0.2909,0.2809,0.2681,0.1425,0.1256,2,E,2,15,PA,Other,Full-time,55,TRUE,FALSE,,9/27/12 2:03,640,659,6/1/92 0:00,6,7,22,3,203,0,0,4,6691,7,0,0,5555,0.96,182,22,0.81,0,0.38,"$25,000-49,999",TRUE,3431.916667,99F93663876014441FDA089,1,27,27,0,0,2500,719.71,-122,65,,17,75414,4000,10/4/12 0:00,Q4 2012,684534858511330062B9DBE,167.82,2349.48,1164.02,1185.46,-40.76,0,0,0,0,1,0,0,0,25
96683556155006071CE3CAE,627109,8/20/12,3:23:27,PM,Past Due (1-15 days),,0.26159,0.2362,0.2262,0.2208,0.0749,0.1459,4,C,5,20,TX,Other,Employed,33,FALSE,FALSE,,8/20/12 15:23,640,659,8/14/98 0:00,6,6,28,3,380,0,3,0,0,0,0,0,13654,0.99,59,26,0.88,0,0.25,"$50,000-74,999",TRUE,6166.666667,E93936612566070306D8620,3,52,44,7,1,23000,9649.82,1,4,,18,73473,14850,9/6/12 0:00,Q3 2012,EED63375662545920B65807,423.94,7413.04,2871.91,4541.13,-192.26,0,0,0,0,1,0,0,0,127
8EEE3587823514648CFA852,887116,9/3/13,2:27:46,PM,Past Due (1-15 days),,0.11695,0.0949,0.0849,0.0827,0.0224,0.0603,6,A,10,1,CO,Sales - Commission,Employed,80,TRUE,FALSE,,9/3/13 14:27,740,759,9/28/94 0:00,10,9,33,6,826,1,1,0,0,0,0,0,26765,0.8,6335,32,1,0,0.33,"$75,000-99,999",TRUE,7583.333333,A877369228272352434B25C,2,43,43,0,0,15000,0,85,1,,6,100985,15000,9/9/13 0:00,Q3 2013,347B3364742478723A5FDC9,314.95,1584.85,970.3,614.55,-64.76,0,0,0,0,1,0,0,0,89
0F923560483360273F327F4,656522,10/19/12,10:03:59,AM,Past Due (31-60 days),,0.35797,0.3177,0.3077,0.2799,0.1625,0.1174,1,HR,3,15,CA,Professional,Employed,3,TRUE,FALSE,,10/19/12 10:03,600,619,5/25/94 0:00,15,11,31,7,456,0,3,1,865,0,0,0,13948,0.87,2091,27,0.66,0,0.4,"$25,000-49,999",TRUE,3750,BF9B3666309802902359FE2,2,42,37,5,0,3000,1568.43,-30,31,,16,77467,4000,11/7/12 0:00,Q4 2012,2D2B3419041109166DB7660,173.71,2456.94,1056.35,1400.59,-40.16,-54.81,0,0,0,1,0,0,0,64
114C35385220793112C4E00,558457,2/13/12,8:08:42,AM,Past Due (91-120 days),,0.17359,0.1449,0.1349,0.1326,0.042,0.0906,5,B,6,14,FL,Other,Employed,13,FALSE,TRUE,3D4D3366260257624AB272D,3/26/12 4:11,660,679,10/17/94 0:00,11,10,29,9,374,1,6,0,0,0,0,0,4635,0.25,4157,28,0.93,2,0.2,"$25,000-49,999",TRUE,3400,B5FB36470050262421A3A2F,2,36,35,1,0,5000,585.65,-85,102,,24,62724,6500,3/28/12 0:00,Q1 2012,017D3365074031321FF9E10,223.7,4235.3,3074.44,1160.86,-80.11,0,0,0,0,1,0,0,0,96
D3FE3531736852040839865,540533,11/22/11,9:06:25,AM,Past Due (31-60 days),,0.2924,0.2537,0.2437,0.2377,0.105,0.1327,3,D,4,3,AL,Other,Employed,50,FALSE,FALSE,,11/22/11 9:06,660,679,9/22/95 0:00,16,13,26,12,354,1,9,0,0,0,0,0,9649,0.76,1548,25,0.96,1,0.35,"$50,000-74,999",TRUE,5000,05053636287074187ADE3BB,1,17,16,1,0,2000,1238.78,12,39,,28,56959,10000,11/30/11 0:00,Q4 2011,CE2834802644591640311E9,399.56,10012.96,5681.96,4331,-162.22,-539.45,0,0,0,1,0,0,0,88
86313562572443045D900B6,661919,10/29/12,10:18:50,PM,Past Due (1-15 days),,0.19313,0.1694,0.1594,0.1524,0.0424,0.11,5,B,7,2,MA,Other,Employed,159,TRUE,FALSE,,10/29/12 22:18,660,679,11/24/93 0:00,5,4,20,1,18,1,5,1,2145,9,0,0,615,0.58,435,18,0.77,0,0.11,"$75,000-99,999",TRUE,7500,4A8936665921119137746D9,1,9,4,5,0,8000,6462.49,9,5,,16,77196,18500,11/5/12 0:00,Q4 2012,29AB353727890912975D208,459.18,6887.7,3124.38,3763.32,-220.79,-36.73,0,0,0,1,0,0,0,245
CBCC35563367890384F8FD2,631876,8/30/12,1:43:59,PM,Past Due (1-15 days),,0.2893,0.2632,0.2532,0.2469,0.0975,0.1494,3,D,4,1,CO,Judge,Employed,109,TRUE,FALSE,,8/30/12 13:43,640,659,5/3/91 0:00,14,13,39,11,2176,5,6,0,0,0,0,0,205914,0.93,13781,35,1,0,0.27,"$100,000+",TRUE,8833.333333,1DB73661598759974A6AF1D,1,9,9,0,0,5000,4148.78,-20,4,,18,73500,11000,9/6/12 0:00,Q3 2012,A19C3532586545462ED97EF,331.43,5634.31,1829.13,3805.18,-144.58,0,0,0,0,1,0,0,0,21
